Day,Date,Batch,Location,Name,Description,Replicate,pH,Cumulative_Gas ,Cumulative_Gas_Yield_gVSadded,Volume_CH4,Cumulative_CH4_Volume,CH4_Yield_VS_added,CH4_Yield_VS_des
46,4/5/2019,5,Digester B,EQ(80)+WEFFL(20) ,EQ tank(90%) + Digester Effluent (10%) C,C,6.84,1174.413464,10.89896366,0,72.87639031,0.67631814,1.216114699
48,4/7/2019,5,Digester B,EQ(80)+WEFFL(20) ,EQ tank(90%) + Digester Effluent (10%) C,C,6.39,1210.097317,11.23012218,11.8946176,84.77100792,0.786704311,1.414604487
50,4/9/2019,5,Digester B,EQ(80)+WEFFL(20) ,EQ tank(90%) + Digester Effluent (10%) C,C,6.68,1317.088639,12.2230387,3.3965499,88.16755782,0.81822547,1.471283944
52,4/11/2019,5,Digester B,EQ(80)+WEFFL(20) ,EQ tank(90%) + Digester Effluent (10%) C,C,6.57,1929.912243,17.91025397,0,88.16755782,0.81822547,1.471283944
53,4/12/2019,5,Digester B,EQ(80)+WEFFL(20) ,EQ tank(90%) + Digester Effluent (10%) C,C,6.89,2338.963168,21.70638821,0,88.16755782,0.81822547,1.471283944
54,4/13/2019,5,Digester B,EQ(80)+WEFFL(20) ,EQ tank(90%) + Digester Effluent (10%) C,C,6.33,2429.137562,22.54323781,0,88.16755782,0.81822547,1.471283944
56,4/15/2019,5,Digester B,EQ(80)+WEFFL(20) ,EQ tank(90%) + Digester Effluent (10%) C,C,6.38,2483.302932,23.04591121,0,88.16755782,0.81822547,1.471283944
0,2/18/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.45,0,0,0,0,0,0
1,2/19/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.91,626.5084207,24.51584397,432.0747729,432.0747729,16.9074786,31.15249596
2,2/20/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.85,1102.425106,43.13889648,351.4035994,783.4783723,30.65822086,56.48861808
3,2/21/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.85,1690.883488,66.16580784,416.3030041,1199.781376,46.94853581,86.50397298
5,2/23/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.72,2335.315714,91.38302661,463.7754931,1663.556869,65.09649241,119.9420839
7,2/25/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.8,2820.674853,110.3755709,357.891082,2021.447951,79.10109576,145.7459521
9,2/27/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.87,3271.441793,128.014491,338.8315254,2360.279477,92.35988134,170.1756304
11,3/1/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.75,3588.23361,140.4108427,230.8821722,2591.161649,101.3945106,186.8221842
13,3/3/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.78,3932.367162,153.8771014,243.4686351,2834.630284,110.9216596,204.3762192
15,3/5/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.82,4186.150537,163.8078756,186.1078081,3020.738092,118.2042273,217.7945511
17,3/7/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.86,4651.151571,182.0037887,327.6143654,3348.352458,131.0240752,241.4154747
19,3/9/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.7,5051.244299,197.6597808,281.804443,3630.156901,142.0513392,261.733513
21,3/11/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.58,5269.367131,206.1951255,162.8650476,3793.021948,148.4243966,273.476047
23,3/13/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.27,5502.027836,215.2993503,166.1862178,3959.208166,154.9274143,285.4580367
25,3/15/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.62,5734.602881,224.4002233,173.8192446,4133.027411,161.7291194,297.990366
27,3/17/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.22,5843.412913,228.6580587,76.9174361,4209.944847,164.7389685,303.5360962
29,3/19/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.33,5943.724315,232.5833351,68.84115845,4278.786005,167.4327856,308.4995286
31,3/21/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.64,6024.358319,235.7386169,63.26667979,4342.052685,169.9084683,313.0610422
34,3/24/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.98,6096.592343,238.5652,56.28625253,4398.338938,172.1110006,317.1192686
36,3/26/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.75,6169.563418,241.4206245,56.03136161,4454.370299,174.3035587,321.1591175
38,3/28/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.7,6259.437897,244.9374945,67.40585891,4521.776158,176.9412112,326.0190651
40,3/30/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.72,6330.810611,247.7303737,53.52953547,4575.305694,179.0358706,329.8785328
42,4/1/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.77,6394.447943,250.2205603,47.72799892,4623.033692,180.9035106,333.319711
44,4/3/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.69,6466.830543,253.0529573,52.64189112,4675.675584,182.9634356,337.1151797
46,4/5/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.89,6529.757499,255.5153463,45.30740857,4720.982992,184.7363557,340.3818339
48,4/7/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.74,6601.125205,258.3080295,54.8982351,4775.881227,186.8845735,344.3399846
50,4/9/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch A (50%),A,7.72,6663.536809,260.7502523,45.07504763,4820.956275,188.6484011,347.5898856
0,2/18/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.53,0,0,0,0,0,0
1,2/19/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.28,635.7217798,24.87637109,371.43295,371.43295,14.53450895,18.88928972
2,2/20/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.76,1093.679345,42.7966669,345.6283514,717.0613014,28.0592605,36.46628191
3,2/21/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.91,1546.339639,60.50967564,330.2014702,1047.262772,40.98034418,53.25873728
5,2/23/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.55,2307.127683,90.28000335,564.6266672,1611.889439,63.07469889,81.97292836
7,2/25/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.78,2774.171383,108.5558478,349.0790537,1960.968492,76.73447956,99.72540664
9,2/27/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.85,3179.861629,124.4308759,303.5584358,2264.526928,88.61299707,115.1629257
11,3/1/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.66,3541.90942,138.5981351,270.7999742,2535.326902,99.20964621,128.9345073
13,3/3/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.69,3976.604433,155.6081461,307.6303166,2842.957219,111.2475001,144.5791025
15,3/5/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.76,4293.833651,168.0216137,228.4937727,3071.450992,120.1886691,156.1991946
17,3/7/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.74,4567.363672,178.725092,201.8912056,3273.342197,128.0888555,166.4664083
19,3/9/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.64,4825.253843,188.8165689,190.9568447,3464.299042,135.5611704,176.1775531
21,3/11/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.25,5052.465126,197.7075529,168.304654,3632.603696,142.1470845,184.7367167
23,3/13/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.32,5294.07432,207.1619403,178.0278268,3810.631523,149.1134752,193.7903539
25,3/15/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.47,5526.649366,216.2628132,175.0845849,3985.716108,155.9646942,202.6943121
27,3/17/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.32,5771.471937,225.8429429,177.0255513,4162.741659,162.8918649,211.6969785
29,3/19/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.7,5899.140994,230.8387492,95.27541604,4258.017075,166.6200785,216.5422269
31,3/21/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.25,5997.693665,234.6952048,73.28275546,4331.29983,169.4876994,220.2690347
34,3/24/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.72,6097.015448,238.5817565,77.59514305,4408.894974,172.5240678,224.2151497
36,3/26/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.72,6188.229293,242.1510371,69.254956,4478.14993,175.2340772,227.737123
38,3/28/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.9,6287.091219,246.0195941,75.87078073,4554.02071,178.2029698,231.5955452
40,3/30/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.62,6376.307112,249.5106931,67.8816573,4621.902368,180.8592408,235.0476792
42,4/1/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.9,6458.126538,252.7123616,60.8888757,4682.791243,183.2418778,238.1441939
44,4/3/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.67,6539.556964,255.8988082,61.072819,4743.864062,185.6317128,241.2500632
46,4/5/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,8,6620.46305,259.0647369,61.29248995,4805.156552,188.0301436,244.3671038
48,4/7/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.7,6709.672682,262.5555909,67.40283309,4872.559385,190.6676777,247.7948871
50,4/9/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch B (50%),B,7.66,6763.168343,264.6489247,39.6264155,4912.185801,192.2182954,249.8100956
0,2/18/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.87,0,0,0,0,0,0
1,2/19/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.75,792.348885,31.00533209,577.036688,577.036688,22.57997011,53.24513699
2,2/20/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.86,1402.958972,54.89905983,446.966584,1024.003272,40.07017881,94.48826328
3,2/21/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,8.22,1864.672472,72.96632874,339.8724371,1363.875709,53.36969621,125.8494485
5,2/23/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.62,2312.194851,90.47828622,336.0516034,1699.927312,66.51970091,156.8580725
7,2/25/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.82,2797.55399,109.4708305,360.8539683,2060.781281,80.64024469,190.1552949
9,2/27/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.7,3068.014154,120.0541825,205.918534,2266.699815,88.69802409,209.1560981
11,3/1/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.94,3475.317919,135.9923491,309.1582799,2575.858095,100.7956686,237.6831837
13,3/3/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.57,3882.844493,151.9392344,297.8078812,2873.665976,112.4491617,265.1629294
15,3/5/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,8.03,4154.755252,162.5793495,202.3016044,3075.96758,120.3654074,283.8299862
17,3/7/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.59,4273.284927,167.2175235,90.02253837,3165.990118,123.8880711,292.1366719
19,3/9/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.48,4486.711276,175.5690905,165.7459944,3331.736113,130.3738625,307.4306183
21,3/11/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.53,4586.684241,179.4811235,78.64539872,3410.381512,133.4513285,314.6874966
23,3/13/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.29,4801.447969,187.8850234,167.3159273,3577.697439,139.9985528,330.126306
25,3/15/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.51,4926.680685,192.7854934,98.51640394,3676.213843,143.8535892,339.2167496
27,3/17/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.24,5035.490717,197.0433288,83.30768041,3759.521523,147.1134945,346.9038325
29,3/19/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.56,5108.444464,199.8980753,57.59506353,3817.116587,149.3672417,352.2183248
31,3/21/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.62,5189.078468,203.0533571,63.26667979,3880.383267,151.8429243,358.0561564
34,3/24/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.57,5306.458757,207.6465545,93.15895962,3973.542226,155.4883191,366.6522503
36,3/26/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.6,5379.429832,210.5019791,56.55258358,4030.09481,157.7012731,371.8705495
38,3/28/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.77,5460.316863,213.6671621,63.55409555,4093.648905,160.1882026,377.734902
40,3/30/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.57,5549.532756,217.1582611,69.82113322,4163.470039,162.9203671,384.1775353
42,4/1/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.75,5613.170088,219.6484477,48.95179377,4212.421832,164.8358952,388.6944837
44,4/3/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.66,5676.504863,222.126795,47.98089035,4260.402723,166.7134311,393.1218436
46,4/5/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.84,5730.442254,224.2374142,40.91802087,4301.320744,168.3145904,396.8974885
48,4/7/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.79,5792.888996,226.681012,48.25430096,4349.575045,170.2028251,401.3500769
50,4/9/2019,5,Digester B,WMID(50),Western Digeser Middle D1 Hatch C (50%),C,7.8,5846.384657,228.7743458,40.12174569,4389.69679,171.7728255,405.0522468
0,2/18/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.33,0,0,0,0,0,0
1,2/19/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.84,800,31.66046067,556.5217391,556.5217391,22.02466829,73.78851474
2,2/20/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.88,862.8569208,34.1480595,45.25698295,601.7787221,23.81573945,79.78908097
3,2/21/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.99,917.176156,36.29777452,25.07041626,626.8491383,24.80791561,83.1131358
5,2/23/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.78,970.8788415,38.42308922,23.01543664,649.864575,25.71876477,86.16472349
7,2/25/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.8,1034.982879,40.96004341,40.7934782,690.6580532,27.33319016,91.57347926
9,2/27/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,8.01,1080.059573,42.74397953,26.29473817,716.9527913,28.37381957,95.05986539
11,3/1/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,8.1,1324.441832,52.41554816,167.5764064,884.5291977,35.00575235,117.2786095
13,3/3/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.67,1596.126215,63.16761406,191.1853064,1075.714504,42.57202094,142.6276279
15,3/5/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.8,1641.444675,64.9611182,31.72292183,1107.437426,43.82747384,146.8337301
17,3/7/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.64,1696.150679,67.12613982,36.47066939,1143.908095,45.27082158,151.6693301
19,3/9/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.5,1740.614501,68.8858212,27.78988919,1171.697985,46.37062245,155.3539564
21,3/11/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.44,1786.056758,70.68422468,11.36056415,1183.058549,46.82022332,156.8602393
23,3/13/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.81,1830.799201,72.45493263,22.37122163,1205.42977,47.70557729,159.8264113
25,3/15/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.28,1875.525172,74.22498866,6.389424331,1211.819195,47.95844244,160.673577
27,3/17/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.91,1920.862685,76.01924685,30.22500876,1242.044203,49.15461457,164.6810728
29,3/19/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.75,1984.697213,78.54553509,35.46362708,1277.507831,50.55810803,169.3831503
31,3/21/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.49,2074.290551,82.091243,53.75600244,1331.263833,52.68553278,176.5105908
34,3/24/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,6.99,2119.436816,83.87793244,0,1331.263833,52.68553278,176.5105908
36,3/26/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,6.79,2192.407891,86.76580478,0,1331.263833,52.68553278,176.5105908
38,3/28/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.55,2255.320026,89.25558875,34.9511861,1366.215019,54.0687461,181.1447244
40,3/30/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.55,2317.771151,91.72712797,39.74162482,1405.956644,55.64154379,186.4140163
42,4/1/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.4,2363.226388,93.52604515,22.72761854,1428.684262,56.54100238,189.4274425
44,4/3/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.33,2399.417688,94.95833669,12.06376672,1440.748029,57.01843289,191.0269621
46,4/5/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.64,2435.375949,96.38140557,11.98608692,1452.734116,57.49278918,192.6161823
48,4/7/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.19,2479.980765,98.14666685,0,1452.734116,57.49278918,192.6161823
50,4/9/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B A (50%),A,7.6,2533.476426,100.2637884,30.5689491,1483.303065,58.70257295,196.6692806
0,2/18/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.65,0,0,0,0,0,0
1,2/19/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.79,506.734752,20.05431961,373.1767554,373.1767554,14.76868498,43.85476653
2,2/20/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,8.13,1108.365279,43.86419417,448.7299513,821.9067067,32.5274312,96.58834912
3,2/21/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,8.41,1524.812749,60.3453426,311.6273586,1133.534065,44.86026336,133.2099898
5,2/23/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.93,1936.533338,76.63942199,320.4744042,1454.008469,57.54322245,170.8713124
7,2/25/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.63,2348.63072,92.94841318,311.0168919,1765.025361,69.85189505,207.4212127
9,2/27/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.71,2790.382321,110.4309872,321.9147307,2086.940092,82.59185588,245.2517987
11,3/1/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.71,3080.020555,121.893587,218.9126182,2305.85271,91.25544881,270.9778431
13,3/3/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.62,3351.704937,132.6456529,210.7896074,2516.642318,99.5975689,295.7492922
15,3/5/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.74,3605.488312,142.6892761,196.624957,2713.267275,107.3791148,318.8561483
17,3/7/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.68,3879.018332,153.5143842,205.1475153,2918.41479,115.4979458,342.9645534
19,3/9/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.5,4092.444681,161.9608549,160.0697617,3078.484552,121.8327988,361.7755376
21,3/11/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.55,4328.744416,171.3125529,177.2248007,3255.709352,128.8465724,382.6025375
23,3/13/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.58,4436.126279,175.562252,82.89126329,3338.600616,132.1270419,392.3437042
25,3/15/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.5,4543.468608,179.8103865,79.93577673,3418.536392,135.2905462,401.7375499
27,3/17/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.76,4625.076132,183.0400512,64.91507564,3483.451468,137.8595977,409.3662016
29,3/19/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.69,4716.268316,186.6490344,71.52328151,3554.97475,140.6901728,417.7714325
31,3/21/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.19,4823.780321,190.9038839,80.00893386,3634.983683,143.8565724,427.1738753
34,3/24/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.3,4923.102104,194.8346007,77.51944047,3712.503124,146.9244489,436.2837594
36,3/26/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.1,5014.315948,198.4444411,66.33734144,3778.840465,149.5497874,444.0795521
38,3/28/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.75,5068.240635,200.5785416,38.51763366,3817.358099,151.0741449,448.6060447
40,3/30/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.65,5139.613349,203.4031579,54.37921064,3871.73731,153.2262335,454.9965488
42,4/1/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.53,5194.159634,205.5618585,39.67002508,3911.407335,154.7961976,459.6584675
44,4/3/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.82,5266.542234,208.4264416,53.33454758,3964.741882,156.906943,465.9262055
46,4/5/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.86,5311.49006,210.2052777,32.10558997,3996.847472,158.1775402,469.6991713
48,4/7/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.6,5373.936803,212.6766435,48.56968855,4045.417161,160.0997136,475.4069554
50,4/9/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B B (50%),B,7.8,5436.348407,215.1466187,45.7685099,4091.185671,161.9110288,480.7855523
0,2/18/2019,5,Digester B,EMID(50),Eastern Digester Middle D3B C (50%),C,7.65,0,0,0,0,0,0
